fecha,Unidad,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
30/11/2020,Desconocido,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,3,3
30/11/2020,Desconocido,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,15,Retenido arg,1,1
30/11/2020,Desconocido,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,1,1
30/11/2020,Desconocido,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,15,Retenido arg,1,1
30/11/2020,Desconocido,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,15,Retenido arg,17,Baja final,1,1
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Asistencia,No,No,0,Desconocido,5,TF9,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Asistencia,No,No,5,TF9,9,Cola TF9,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Asistencia,No,No,12,Cont útil nivel 2,15,Retenido arg,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,No,No,0,Desconocido,4,Siebel,2,3
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,No,No,4,Siebel,8,Cont útil nivel 1,2,3
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,No,No,8,Cont útil nivel 1,14,Retenido,2,3
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,No,No,14,Retenido,17,Baja final,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,0,Desconocido,4,Siebel,3,5
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,0,Desconocido,5,TF9,4,7
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,3,5
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,5,TF9,9,Cola TF9,4,7
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,8,Cont útil nivel 1,14,Retenido,3,5
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,9,Cola TF9,12,Cont útil nivel 2,4,7
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,14,Retenido,2,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,15,Retenido arg,2,5
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,4
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,0,Desconocido,5,TF9,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,4
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,5,TF9,9,Cola TF9,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,1,4
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,12,Cont útil nivel 2,15,Retenido arg,1,2
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Dental,No,No,0,Desconocido,5,TF9,1,1
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Dental,No,No,5,TF9,9,Cola TF9,1,1
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Dental,No,No,9,Cola TF9,12,Cont útil nivel 2,1,1
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Dental,No,No,12,Cont útil nivel 2,15,Retenido arg,1,1
30/11/2020,Desconocido,No,No,3,,No,Resto,Pyme,,Dental,No,No,15,Retenido arg,17,Baja final,1,1
30/11/2020,Desconocido,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,No,No,3,No,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,0,Desconocido,4,Siebel,1,3
30/11/2020,Desconocido,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,3
30/11/2020,Desconocido,No,No,3,No,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,3
30/11/2020,Desconocido,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Desconocido,No,No,3,No,No,Resto,Pyme,No,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Desconocido,No,No,3,No,No,Resto,Pyme,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,0,Desconocido,4,Siebel,1,2
30/11/2020,Desconocido,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,2
30/11/2020,Desconocido,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,2
30/11/2020,Desconocido,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,2
30/11/2020,Desconocido,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,1,2
30/11/2020,Desconocido,No,No,3,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,1,2
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,No,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,Sí,No,0,Desconocido,4,Siebel,3,3
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,7,No procede nivel 1,2,2
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,Sí,No,7,No procede nivel 1,16,Baja,2,2
30/11/2020,Desconocido,No,No,3,Sí,No,Plena,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,No,No,0,Desconocido,4,Siebel,1,4
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,No,No,4,Siebel,8,Cont útil nivel 1,1,4
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,No,No,8,Cont útil nivel 1,16,Baja,1,4
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,Sí,No,0,Desconocido,4,Siebel,3,3
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,7,No procede nivel 1,2,2
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,Sí,No,7,No procede nivel 1,16,Baja,2,2
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,Sí,Dental,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,No,No,3,Sí,No,Resto,Individual,Sí,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,0,Desconocido,4,Siebel,3,70
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,0,Desconocido,5,TF9,2,9
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,3,70
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,5,TF9,9,Cola TF9,2,9
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,3,70
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,2,9
30/11/2020,Desconocido,No,No,Desconocid,,No,Resto,Pyme,,Asistencia,No,No,12,Cont útil nivel 2,15,Retenido arg,2,9
30/11/2020,Desconocido,No,Sí,1,,No,Resto,Individual,,Dental,Sí,No,0,Desconocido,5,TF9,1,1
30/11/2020,Desconocido,No,Sí,1,,No,Resto,Individual,,Dental,Sí,No,5,TF9,9,Cola TF9,1,1
30/11/2020,Desconocido,No,Sí,1,,No,Resto,Individual,,Dental,Sí,No,9,Cola TF9,12,Cont útil nivel 2,1,1
30/11/2020,Desconocido,No,Sí,1,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,15,Retenido arg,1,1
30/11/2020,Desconocido,No,Sí,1,No,No,Plena,Individual,No,Asistencia,No,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,No,Sí,1,No,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,7,No procede nivel 1,1,1
30/11/2020,Desconocido,No,Sí,1,No,No,Plena,Individual,No,Asistencia,No,No,7,No procede nivel 1,16,Baja,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,No,No,0,Desconocido,4,Siebel,1,5
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,5
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,1,5
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,0,Desconocido,5,TF9,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,5,TF9,9,Cola TF9,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Basico,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,14,Retenido,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,No,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,1,1
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,0,Desconocido,4,Siebel,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,0,Desconocido,5,TF9,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,5,TF9,9,Cola TF9,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Plena,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,15,Retenido arg,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,No,No,0,Desconocido,5,TF9,3,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,No,No,5,TF9,9,Cola TF9,3,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,No,No,9,Cola TF9,12,Cont útil nivel 2,3,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,No,No,12,Cont útil nivel 2,14,Retenido,3,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,Sí,No,0,Desconocido,5,TF9,5,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,Sí,No,5,TF9,9,Cola TF9,5,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,Sí,No,9,Cola TF9,12,Cont útil nivel 2,5,6
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,14,Retenido,3,4
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,15,Retenido arg,2,2
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,No,No,0,Desconocido,5,TF9,1,3
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,No,No,5,TF9,9,Cola TF9,1,3
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,1,3
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,No,No,12,Cont útil nivel 2,15,Retenido arg,1,3
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,0,Desconocido,4,Siebel,3,9
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,0,Desconocido,5,TF9,2,7
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,3,9
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,5,TF9,9,Cola TF9,2,7
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,3,9
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,2,7
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,12,Cont útil nivel 2,14,Retenido,1,3
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Asistencia,Sí,No,12,Cont útil nivel 2,15,Retenido arg,1,4
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Dental,Sí,No,0,Desconocido,5,TF9,2,4
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Dental,Sí,No,5,TF9,9,Cola TF9,2,4
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Dental,Sí,No,9,Cola TF9,12,Cont útil nivel 2,2,4
30/11/2020,Desconocido,Sí,No,2,,No,Resto,Pyme,,Dental,Sí,No,12,Cont útil nivel 2,15,Retenido arg,2,4
30/11/2020,Desconocido,Sí,No,2,No,No,Basico,Individual,No,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,2
30/11/2020,Desconocido,Sí,No,2,No,No,Basico,Individual,No,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,1,2
30/11/2020,Desconocido,Sí,No,2,No,No,Basico,Individual,No,Asistencia,Sí,No,8,Cont útil nivel 1,16,Baja,1,2
30/11/2020,Desconocido,Sí,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,4,Siebel,6,Cont no útil nivel 1,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,6,Cont no útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,0,Desconocido,4,Siebel,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,1
30/11/2020,Desconocido,Sí,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,0,Desconocido,4,Siebel,1,3
30/11/2020,Desconocido,Sí,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,1,3
30/11/2020,Desconocido,Sí,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,8,Cont útil nivel 1,16,Baja,1,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,No,No,0,Desconocido,5,TF9,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,No,No,5,TF9,9,Cola TF9,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,No,No,12,Cont útil nivel 2,14,Retenido,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,0,Desconocido,4,Siebel,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,0,Desconocido,5,TF9,3,4
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,5,TF9,9,Cola TF9,3,4
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,3,4
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,14,Retenido,1,1
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,15,Retenido arg,2,3
30/11/2020,Desconocido,Sí,No,3,,No,Basico,Individual,,Asistencia,Sí,No,15,Retenido arg,17,Baja final,1,2
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,0,Desconocido,4,Siebel,4,8
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,0,Desconocido,5,TF9,3,7
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,4,8
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,5,TF9,9,Cola TF9,3,7
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,4,8
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,3,7
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,12,Cont útil nivel 2,14,Retenido,1,1
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,No,No,12,Cont útil nivel 2,15,Retenido arg,2,6
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,0,Desconocido,4,Siebel,8,19
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,0,Desconocido,5,TF9,8,14
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,8,19
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,5,TF9,9,Cola TF9,8,14
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,5,14
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,8,Cont útil nivel 1,15,Retenido arg,3,5
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,8,14
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,14,Retenido,4,6
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,12,Cont útil nivel 2,15,Retenido arg,4,8
30/11/2020,Desconocido,Sí,No,3,,No,Plena,Individual,,Asistencia,Sí,No,15,Retenido arg,17,Baja final,1,1
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,0,Desconocido,4,Siebel,1,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,0,Desconocido,5,TF9,18,32
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,4,Siebel,8,Cont útil nivel 1,1,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,5,TF9,9,Cola TF9,18,32
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,8,Cont útil nivel 1,14,Retenido,1,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,9,Cola TF9,12,Cont útil nivel 2,18,32
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,12,Cont útil nivel 2,14,Retenido,14,22
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,12,Cont útil nivel 2,15,Retenido arg,4,10
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,14,Retenido,17,Baja final,1,1
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,No,No,15,Retenido arg,17,Baja final,1,5
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,0,Desconocido,4,Siebel,5,17
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,0,Desconocido,5,TF9,30,89
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,4,Siebel,8,Cont útil nivel 1,5,17
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,5,TF9,9,Cola TF9,30,89
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,8,Cont útil nivel 1,14,Retenido,5,17
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,9,Cola TF9,12,Cont útil nivel 2,30,89
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,14,Retenido,24,63
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,12,Cont útil nivel 2,15,Retenido arg,6,26
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Individual,,Dental,Sí,No,14,Retenido,17,Baja final,1,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,0,Desconocido,4,Siebel,2,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,0,Desconocido,5,TF9,3,10
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,4,Siebel,8,Cont útil nivel 1,2,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,5,TF9,9,Cola TF9,3,10
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,8,Cont útil nivel 1,14,Retenido,2,4
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,3,10
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,12,Cont útil nivel 2,14,Retenido,1,3
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,12,Cont útil nivel 2,15,Retenido arg,2,7
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,No,No,14,Retenido,17,Baja final,1,3
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,0,Desconocido,4,Siebel,4,19
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,0,Desconocido,5,TF9,6,19
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,4,Siebel,8,Cont útil nivel 1,4,19
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,5,TF9,9,Cola TF9,6,19
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,8,Cont útil nivel 1,14,Retenido,4,19
30/11/2020,Desconocido,Sí,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,6,19
