fecha,Unidad_final,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,permiso_ECO,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,No,No,1,Contact center,7,Siebel,37,78
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,No,No,7,Siebel,13,Cont útil nivel 1,37,78
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,19,Retenido,2,2
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,20,Retenido arg,35,76
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,No,No,20,Retenido arg,22,Baja final,2,5
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,1,Contact center,7,Siebel,60,101
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,7,Siebel,13,Cont útil nivel 1,60,101
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,19,Retenido,14,20
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,46,81
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,20,Retenido arg,22,Baja final,5,8
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,No,No,1,Contact center,7,Siebel,285,601
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,No,No,7,Siebel,13,Cont útil nivel 1,285,601
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,No,No,13,Cont útil nivel 1,19,Retenido,201,414
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,No,No,13,Cont útil nivel 1,20,Retenido arg,84,187
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,No,No,19,Retenido,22,Baja final,35,69
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,No,No,20,Retenido arg,22,Baja final,11,29
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,Sí,No,1,Contact center,7,Siebel,600,1353
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,Sí,No,7,Siebel,13,Cont útil nivel 1,600,1353
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,Sí,No,13,Cont útil nivel 1,19,Retenido,428,988
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,172,365
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,Sí,No,19,Retenido,22,Baja final,95,200
30/11/2020,Contact center,No,No,3,,No,Resto,Individual,,Dental,,Sí,No,20,Retenido arg,22,Baja final,47,102
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,No,No,1,Contact center,7,Siebel,81,209
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,No,No,7,Siebel,13,Cont útil nivel 1,81,209
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,No,No,13,Cont útil nivel 1,19,Retenido,46,116
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,No,No,13,Cont útil nivel 1,20,Retenido arg,35,93
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,No,No,19,Retenido,22,Baja final,4,5
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,No,No,20,Retenido arg,22,Baja final,2,2
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,1,Contact center,7,Siebel,233,450
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,7,Siebel,13,Cont útil nivel 1,233,450
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,13,Cont útil nivel 1,19,Retenido,153,308
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,80,142
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,19,Retenido,22,Baja final,11,29
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,20,Retenido arg,22,Baja final,10,17
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,No,No,1,Contact center,7,Siebel,2,7
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,No,No,7,Siebel,13,Cont útil nivel 1,2,7
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,No,No,13,Cont útil nivel 1,20,Retenido arg,2,7
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,Sí,No,1,Contact center,7,Siebel,6,74
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,Sí,No,7,Siebel,13,Cont útil nivel 1,6,74
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,Sí,No,13,Cont útil nivel 1,19,Retenido,2,68
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,4,6
30/11/2020,Contact center,No,No,3,,No,Resto,Pyme,,Dental,,Sí,No,20,Retenido arg,22,Baja final,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,1,Contact center,7,Siebel,16,28
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,4,6
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,12,22
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,4,6
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,12,22
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,1,Contact center,7,Siebel,5,7
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,1,2
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,4,5
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,1,2
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,4,5
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,1,Contact center,7,Siebel,30,50
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,1,2
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,5,8
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,24,40
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,1,2
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,5,8
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,23,39
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,1,Contact center,7,Siebel,3,4
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,2,3
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,1,2
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,12,No procede nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,1,Contact center,7,Siebel,35,55
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,9,15
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,17,24
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,9,16
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,9,15
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,17,24
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,8,15
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,1,Contact center,7,Siebel,6,9
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,5,8
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,4,7
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,12,No procede nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,1,Contact center,7,Siebel,91,121
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,15,19
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,51,66
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,25,36
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,15,19
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,41,52
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,23,Traspaso,10,14
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,24,35
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,1,Contact center,7,Siebel,21,31
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,11,Cont no útil nivel 1,3,6
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,11,15
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,7,10
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,11,Cont no útil nivel 1,21,Baja,3,6
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,10,14
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,3,5
30/11/2020,Contact center,No,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,23,Traspaso,4,5
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,1,Contact center,7,Siebel,62,76
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,5,8
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,17,23
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,40,45
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,5,8
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,15,21
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,23,Traspaso,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,35,39
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,23,Traspaso,5,6
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,1,Contact center,7,Siebel,10,11
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,1,1
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,9,10
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,1,1
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,9,10
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,1,Contact center,7,Siebel,164,192
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,5,7
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,36,43
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,123,142
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,4,6
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,29,34
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,23,Traspaso,7,9
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,116,135
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,7,7
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,1,Contact center,7,Siebel,35,40
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,11,Cont no útil nivel 1,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,9,10
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,24,28
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,11,Cont no útil nivel 1,21,Baja,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,7,8
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,12,No procede nivel 1,23,Traspaso,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,22,26
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,23,Traspaso,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,1,Contact center,7,Siebel,145,197
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,18,29
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,71,90
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,56,78
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,16,24
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,11,Cont no útil nivel 1,23,Traspaso,2,5
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,64,80
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,12,No procede nivel 1,23,Traspaso,7,10
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,46,62
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,23,Traspaso,10,16
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,1,Contact center,7,Siebel,42,50
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,11,Cont no útil nivel 1,5,5
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,27,34
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,10,11
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,11,Cont no útil nivel 1,21,Baja,5,5
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,25,32
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,12,No procede nivel 1,23,Traspaso,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,8,9
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,13,Cont útil nivel 1,23,Traspaso,2,2
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,1,Contact center,7,Siebel,429,513
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,63,77
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,163,186
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,203,250
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,62,76
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,11,Cont no útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,136,157
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,23,Traspaso,27,29
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,184,225
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,19,25
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,1,Contact center,7,Siebel,102,119
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,11,Cont no útil nivel 1,11,12
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,56,61
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,35,46
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,11,Cont no útil nivel 1,21,Baja,10,11
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,11,Cont no útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,52,57
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,23,Traspaso,4,4
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,28,37
30/11/2020,Contact center,No,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,23,Traspaso,7,9
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,1,Contact center,7,Siebel,31,36
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,3,4
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,13,14
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,15,18
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,3,4
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,13,14
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,14,17
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,1,Contact center,7,Siebel,9,9
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,8,8
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,6,6
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,12,No procede nivel 1,23,Traspaso,2,2
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,1,1
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,1,Contact center,7,Siebel,56,72
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,3,4
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,18,21
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,35,47
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,3,4
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,18,21
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,34,46
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,1,1
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,1,Contact center,7,Siebel,14,17
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,11,Cont no útil nivel 1,1,1
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,5,5
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,8,11
30/11/2020,Contact center,No,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,11,Cont no útil nivel 1,21,Baja,1,1
